seller_id,seller_zip_code_prefix,seller_city,seller_state,seller_lat,seller_lng,seller_geo_city,seller_geo_state
c4d51195486dc781531876a7d00453d8,19023,presidente prudente,SP,-22.110680580939565,-51.399092120481306,presidente prudente,SP
98115075dd26cb8835946fc6086f5d30,9687,ao bernardo do campo,SP,-23.673393633424453,-46.59524050907028,sao bernardo do campo,SP
2305ab43e846518f58dd9d59f3f54e96,8452,sao paulo,SP,-23.532068071956985,-46.39737526240547,sao paulo,SP
2528513dd95219a6013d4d05176e391a,6060,osasco,SP,-23.553054468928526,-46.78198098470049,osasco,SP
64c9a1db4e73e19aaafd3286dc448c96,82510,curitiba,PR,-25.399872090209215,-49.24086872435965,curitiba,PR
44ed138eca6214d572ce1d813fb0049b,92010,canoas,RS,-29.916961604485003,-51.179846893413064,canoas,RS
ce4755084bc097113867e6454f8f5e52,14090,ribeirao preto,SP,-21.179893192109983,-47.78842912306862,ribeirao preto,SP
3e51f9cbe317bc3a88f2c76583811ee4,8032,sao paulo,SP,-23.51748678878716,-46.42678744635807,sao paulo,SP
204b4e07bddef3c9b317f70189135b22,37564,borda da mata,MG,-22.26258413023529,-46.1711239405763,borda da mata,MG
921323538c9f1c4e816f2720eac02bea,1319,sao paulo,SP,-23.55188165773143,-46.640727972716256,sao paulo,SP
1464afc72f696af775557a821c2e253f,28630,nova friburgo,RJ,-22.251294327685233,-42.540627381377185,nova friburgo,RJ
77a515caa36327151d1cc6c32a9f00e1,9912,diadema,SP,-23.689612630008703,-46.61559771019247,diadema,SP
32fdd5d44ecb43dfd6a24b9369eca144,35557,carmo do cajuru,MG,-20.282776843212414,-44.831468417027196,carmo do cajuru,MG
4b0fdb526525f9890eb145bf1534640e,14940,ibitinga,SP,-21.75732063771276,-48.82974353343716,ibitinga,SP
1cd9e0cc1839d55516843def5600816d,3951,sao paulo,SP,-23.58654972414455,-46.488694256580914,sao paulo,SP
7fc87cc3e89b3d1d5cabdca32f8485aa,7123,guarulhos,SP,-23.444882020817744,-46.52560802308752,guarulhos,SP
0c7f30ae9b147eca07affbef92832a6a,84020,ponta grossa,PR,-25.07996038746567,-50.132557804400314,ponta grossa,PR
e09887ca8c7bf8a4621ce481820414ef,8431,sao paulo,SP,-23.533393419283758,-46.41751608018297,sao paulo,SP
318f287a62ab7ac10b703ac37435a231,4773,sao paulo,SP,-23.68224733460275,-46.708985637015715,sao paulo,SP
52bb00821bcdd358a5a5a27e1f6be5a1,6268,osasco,SP,-23.50004966943102,-46.77822733184515,osasco,SP
acb6c2ca5c82411c1fdb88d5fd5eb95e,3423,sao paulo,SP,-23.551038737265085,-46.54148574197491,sao paulo,SP
26e2e5033827d2ba53929f43e03d8ffe,2611,sao paulo,SP,-23.467790322895212,-46.64820626081536,sao paulo,SP
55dedd83e501d8248880557d9073cbfd,22061,rio de janeiro,RJ,-22.975419252327107,-43.192633652194786,rio de janeiro,RJ
5b179e9e8cc7ab6fd113a46ca584da81,5424,sao paulo,SP,-23.568770707245974,-46.698109635231695,sao paulo,SP
ffdd9f82b9a447f6f8d4b91554cc7dd3,80030,curitiba,PR,-25.41703885144277,-49.26076000637535,curitiba,PR
4eeb99008a0f59d2c7759c59f9a346eb,6807,embu das artes,SP,-23.62700494903719,-46.82318450408936,embu das artes,SP
f3511c85f59f8dec53d140501ee8e7a8,80045,curitiba,PR,-25.425730165257566,-49.253916412231625,curitiba,PR
60da8bfa7eebe230b7d66ac4082d79b3,15940,fernando prestes,SP,-21.267134804144064,-48.686678524301236,fernando prestes,SP
2c538755f1ca9540af144f266e70df6c,39801,castro pires,MG,-17.858065304878753,-41.49527921433998,teofilo otoni,MG
cb41bfbcbda0aea354a834ab222f9a59,3520,sao paulo,SP,-23.547067431340068,-46.521644390616956,sao paulo,SP
2379bdc3888025689a9deb7b141507d5,13806,mogi mirim,SP,-22.420002291515978,-46.96800110638154,mogi mirim,SP
5ee7fd217d08dfe5d3e2f51f96a12c9a,13880,vargem grande do sul,SP,-21.834918641034367,-46.89918572591992,vargem grande do sul,SP
a414555ce331b8c8aea4a9cb8395194d,3638,sao paulo,SP,-23.528238244935558,-46.54152974201262,sao paulo,SP
92992bec39dde5766f590d3b1f46d465,4310,sao paulo,SP,-23.632467814268654,-46.640411032173475,sao paulo,SP
834f8533b2ecb6598dd004ff3de7203a,5181,sao paulo,SP,-23.455861458512842,-46.744091586764384,sao paulo,SP
b5f49fe968dff6b112861e6cd8e192ef,80710,curitiba,PR,-25.428323460810248,-49.2998179022527,curitiba,PR
b26741d31a563d769b4af0465ab20c56,88061,florianopolis,SC,-27.581084617185542,-48.43113600826772,florianopolis,SC
f7315bb81aea4ddca2d39e249a801c98,7082,guarulhos,SP,-23.436537107307473,-46.54418094544431,guarulhos,SP
8e2b3afb420011ef0c88c9d5f11ea526,13060,campinas,SP,-22.931980169327545,-47.11184149169854,campinas,SP
8fff28c4263ddec387f28d237fb42773,5594,sao paulo,SP,-23.582541073649487,-46.73993690651194,sao paulo,SP
0ddefe3c7a032b91f4e25b9c3a08fca1,9721,sao bernardo do campo,SP,-23.719645866039087,-46.54752546385538,sao bernardo do campo,SP
730937bf88cb151eb2eb849f642fc213,13500,rio claro,SP,-22.40895214371238,-47.563680414821135,rio claro,SP
cc3d14116804f7209f3884f6367f1152,82940,curitiba,PR,-25.457666569768076,-49.21739574951016,curitiba,PR
5dc203c7b84a0e71e878a179de05fb9a,17580,pompeia,SP,-22.10367343012363,-50.17893613850754,pompeia,SP
440dd6ab244315c632130ecfb63827b1,15502,votuporanga,SP,-20.416363755330895,-49.98500395424029,votuporanga,SP
66fd84ee7528c0c0de85d0f44a73d5ab,98975,campina das missoes,RS,-27.986799762328445,-54.84099998542986,campina das missoes,RS
fec6912baad85d41729669edd6b4d3b8,14110,ribeirao preto,SP,-21.254547608936228,-47.8152907655656,bonfim paulista,SP
666658b8da8370f30e1f89893b1de5e6,3658,sao paulo,SP,-23.52813993698203,-46.50066365277143,sao paulo,SP
f3c38ab652836d21de61fb8314b69182,1206,sao paulo,SP,-23.53586368511747,-46.64281871336397,sao paulo,SP
90b57083da5d803237da74daec6dcb2b,80730,curitiba,PR,-25.433759382431624,-49.297768497845375,curitiba,PR
45d33f715e24d15a6ccf5c17b3a23e3c,18015,sorocaba,SP,-23.5027546265632,-47.43045059256107,sorocaba,SP
1bb3812d5f0747a3ab7348f199001a10,4708,sao paulo,SP,-23.629407616343116,-46.69212962368638,sao paulo,SP
c33a5c3c983090c8b78a28e65052a20d,88802,criciuma,SC,-28.6829348182401,-49.370217581025436,criciuma,SC
003554e2dce176b5555353e4f3555ac8,74565,goiania,GO,-16.640574122551232,-49.27648326906267,goiania,GO
16090f2ca825584b5a147ab24aa30c86,12940,atibaia,SP,-23.11473052430801,-46.55288053987791,atibaia,SP
5659d77e8d90378e39b960ad5956f64e,12062,taubate,SP,-23.00303148883768,-45.54693113414872,taubate,SP
b561927807645834b59ef0d16ba55a24,2955,sao paulo,SP,-23.46817509806932,-46.72025344447433,sao paulo,SP
28d162ab86bb49d719c32f0ee6186eaa,14079,ribeirao preto,SP,-21.13412286466589,-47.745779042280645,ribeirao preto,SP
e06f09ec0a4aca210779cf1cfc63cf19,4773,sao paulo,SP,-23.68224733460275,-46.708985637015715,sao paulo,SP
8c9348f33ae3dada25c99c99ade2af78,6340,carapicuiba,SP,-23.567386494897924,-46.82425029116428,carapicuiba,SP
da6a60cc8cc724fe51be021ff8be779c,28941,sao pedro da aldeia,RJ,-22.80981035611303,-42.164405297717686,sao pedro da aldeia,RJ
461ff5303b6c9c1a4a07f40c5aece516,83323,pinhais,PR,-25.437225932288545,-49.19396558589781,pinhais,PR
e82de6494d91d3c4c54450f59b227a94,14940,ibitinga,SP,-21.75732063771276,-48.82974353343716,ibitinga,SP
213b25e6f54661939f11710a6fddb871,13321,salto,SP,-23.191964626452798,-47.290258033420066,salto,SP
78c99c6dff4eeae5be99bf635ed21e3f,17510,marilia,SP,-22.197206766114302,-49.95219526811751,marilia,SP
a36ac007a4d18f865c8d32c3b2402c2d,6455,barueri,SP,-23.5011239418858,-46.84970162869307,barueri,SP
a2e85714b56b1cb6bb24a9a6e6cad36f,14530,miguelopolis,SP,-20.182732189905014,-48.02780172057328,miguelopolis,SP
6b333a05bf188ef3e1f1662a86bd9855,72304,brasilia,DF,-15.867324605965779,-48.058868125529905,brasilia,DF
56642bcb79900e777d68e91915cb4267,3701,sao paulo,SP,-23.5134974016135,-46.550244505909305,sao paulo,SP
41b86b552e54e3a7009596125aa8b167,2470,sao paulo,SP,-23.48496867423557,-46.64915068951776,sao paulo,SP
1d0997ff06b524ce9289ffd75114ecd3,52020,recife,PE,-8.04541312454502,-34.894479353801344,recife,PE
73b8eb4a9a729d4019b24ed1be748cbf,13070,campinas,SP,-22.89205755456594,-47.08244278411783,campinas,SP
a69aa24cec11168e7e39a3fbc727e925,6330,carapicuiba,SP,-23.555518450847483,-46.82833863237436,carapicuiba,SP
8ea394aed8138685abe1eb9f25e1021d,18053,sorocaba,SP,-23.50113158753629,-47.51857928049102,sorocaba,SP
8a130737016f838139d31878787a39c9,3187,sao paulo,SP,-23.5611333137124,-46.57891781335759,sao paulo,SP
f682e0f848abafc6f41e0d4e868c66ef,7600,mairipora,SP,-23.329721686232084,-46.59712215964799,mairipora,SP
11742f81550ac064cc9a40f67151d9ad,15810,catanduva,SP,-21.1541427150983,-48.971333540869644,catanduva,SP
8a40ae794fa3f9892cee24bd5af0488b,82620,curitiba,PR,-25.38315509684729,-49.2214765665517,curitiba,PR
0936e1837d0c79253456bbb2ffaaef10,2050,sao paulo,SP,-23.51734415478188,-46.61213522693959,sao paulo,SP
850f4f8af5ea87287ac68de36e29107f,4367,sao paulo,SP,-23.651458409656648,-46.667264990007716,sao paulo,SP
4dc2e811a1760953cb7c6a590b498943,17230,itapui,SP,-22.23455857964727,-48.721835002175304,itapui,SP
343e716476e3748b069f980efbaa294e,13033,campinas,SP,-22.90493675256665,-47.0970847230203,campinas,SP
e9729944ba65dc3ce425e0c5a22ae7b2,25730,petropolis,RJ,-22.408608081087024,-43.13140914649253,petropolis,RJ
e0eabded302882513ced4ea3eb0c7059,13023,campinas,SP,-22.89384803253408,-47.06133702244195,campinas,SP
643214e62b870443ccbe55ab29a4dccf,2134,sao paulo,SP,-23.498613267408857,-46.57978572229729,sao paulo,SP
0aa124728afc1131dff5655f4c6f487b,37135,alfenas,MG,-21.42217278248631,-45.96434436535584,alfenas,MG
ce27a3cc3c8cc1ea79d11e561e9bebb6,3006,sao paulo,SP,-23.5418122436329,-46.624550259441925,sao paulo,SP
da4d149c0ddbac90557103ac0a0ec356,9861,sbc,SP,-23.707693503963565,-46.58133168735307,sao bernardo do campo,SP
0241d4d5d36f10f80c644447315af0bd,80330,curitiba,PR,-25.469973555313803,-49.30737230197126,curitiba,PR
272f092de69afedd4d2969440b37f18f,3265,sao paulo,SP,-23.594940355849836,-46.54115925090763,sao paulo,SP
d1aa1ec0839dcab73a6161130eb1f94a,80220,curitiba,PR,-25.45634962561849,-49.26500692384355,curitiba,PR
8e8a7ce9f2f970dc00e2acf6f6e199f6,24710,sao goncalo,RJ,-22.822624306841355,-43.00309374212156,sao goncalo,RJ
d7827b2af99326a03b0ed9c7a24db0d3,86076,londrina,SP,-23.28625424632168,-51.17928261753932,londrina,PR
3935fe5fe0f82787a9dcb8deb62be09d,4905,sao paulo,SP,-23.674725263248263,-46.75060206710469,sao paulo,SP
119d1aef1b4144adba89163f6cd9f5d4,13920,pedreira,SP,-22.74032548616481,-46.896753691339335,pedreira,SP
9a1aea68d3efa00862ec88c0768037d0,15806,catanduva,SP,-21.1326115703225,-48.95877121445766,catanduva,SP
a9b533a26e898b12e8b8d4c07279bf4d,21545,rio de janeiro,RJ,-22.843286137769397,-43.34344431819371,rio de janeiro,RJ
5b51032eddd242adc84c38acab88f23d,37564,borda da mata,MG,-22.26258413023529,-46.1711239405763,borda da mata,MG
8cc6a0e5738e61a87b03c78b2ba9db4b,37795,andradas,MG,-22.07047143353818,-46.57354819165932,andradas,MG
c53bcd3be457a342a97e39e5a9f0be22,49980,neopolis,SE,-10.32593083501133,-36.57752881665699,neopolis,SE
f4db9b37944bcb8873e6b456ee190bbf,8599,itaquaquecetuba,SP,-23.46535113147831,-46.33959705106873,itaquaquecetuba,SP
729b2d09b2a0bdab221076327f13d050,17320,mineiros do tiete,SP,-22.41339600173933,-48.45129697299396,mineiros do tiete,SP
18e694e0e48ed6f7aa3f24aade5fd697,13224,varzea paulista,SP,-23.218702229039696,-46.83249590862526,varzea paulista,SP
30a81d8cf85fb2ada1b1b094c9583a95,3563,sao paulo,SP,-23.546481275257445,-46.49189065896295,sao paulo,SP
6561d6bf844e464b4019442692b40e02,7859,franco da rocha,SP,-23.32912758636168,-46.71593725251928,franco da rocha,SP
e64d65bc8dbec2accda90c58de5d1246,13500,rio claro,SP,-22.40895214371238,-47.563680414821135,rio claro,SP
3903c788ded8dc03b5ebab37a2f3e9a1,6332,carapicuiba,SP,-23.54880596717767,-46.83024045323436,carapicuiba,SP
63191ead8d3b2f937cd1996fdcbbad20,13212,jundiai,SP,-23.176397106134754,-46.97415662176983,jundiai,SP
67bf6941ba2f1fa1d02c375766bc3e53,82400,curitiba,PR,-25.394747235498823,-49.34443757980698,curitiba,PR
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,-21.177709840485356,-47.76782007545163,ribeirao preto,SP
76c47a299e4a8fe992316a85865acbe9,14075,ribeirao preto,SP,-21.140244843952534,-47.79106291848945,ribeirao preto,SP
d1b9d4be4b6f9ebd85f8acd6745ba612,34006,nova lima,MG,-19.98048628881467,-43.93981496058217,nova lima,MG
3ea08c48e851106d2f584349daba335f,36201,barbacena,MG,-21.225722260767256,-43.78891728173811,barbacena,MG
389e45560e33d2d0747f949dcddbc08e,12238,sao jose dos campos,SP,-23.256593496952405,-45.92009307287211,sao jose dos campos,SP
b81e3a6c866a764974fe849821abeebd,9360,maua,SP,-23.684914927517188,-46.45695782334157,maua,SP
40536e7ca18e1bce252828e5876466cc,7747,caieiras,SP,-23.3908648121337,-46.71850647800803,caieiras,SP
b494891378bd8f4560abe576c52deacd,4160,sao paulo,SP,-23.625475455621878,-46.61200044104113,sao paulo,SP
09f952a5f58d2285b0372551ae8f9b01,9725,sao bernardo do campo,SP,-23.706316018037793,-46.556956230405845,sao bernardo do campo,SP
14d7985702e72162bbf13b6beb74ab2b,9131,santo andre,SP,-23.69492254625712,-46.49711830677247,santo andre,SP
2c4c47cb51acd5ea5db5e0ae0e26542a,15290,buritama,SP,-21.067287508771535,-50.14440187114213,buritama,SP
b416191c9813d821a295cfabafff4161,14407,franca,SP,-20.496250765485655,-47.41843378590997,franca,SP
9616352088dcf83a7c06637f4ebf1c80,87504,umuarama,PR,-23.751737598100494,-53.30072958526696,umuarama,PR
557f22c76691849db52d2abccf0015d0,75650,morrinhos,GO,-17.733896355961825,-49.11590889021752,morrinhos,GO
968ee78631915a63fef426d6733d7422,99700,erechim,RS,-27.63604581650499,-52.2730491223361,erechim,RS
533d46c1b06970e99f09523a61df4972,18200,itapetininga,SP,-23.587565723331036,-48.04486901382985,itapetininga,SP
1dd33b8119b3cb1056ed5dc88cd0aaf4,4710,sao paulo,SP,-23.627754263109214,-46.695719848906464,sao paulo,SP
ac137bac82ffa8548e62bd9d01d2a14f,3631,sao paulo,SP,-23.530492115549656,-46.55100936501725,sao paulo,SP
2dcf93836ae3ce0d7c93e2f10876467a,12240,sao jose dos campos,SP,-23.224298357534785,-45.91320082089596,sao jose dos campos,SP
51702dc2a3e106c76dbff722b5bf0726,13835,conchal,SP,-22.338398569332117,-47.1683209783616,conchal,SP
97512d3fc193b2d1dfcdba0f9d1f0f8a,8270,sao paulo,SP,-23.56118590462289,-46.461300810486975,sao paulo,SP
f3975e8a41157005d4bcbb358678cd9b,89870,pinhalzinho,SC,-26.847939738284047,-52.98723222324769,pinhalzinho,SC
76d336555bb25f3165d2f0d6da719c40,18015,sorocaba,SP,-23.5027546265632,-47.43045059256107,sorocaba,SP
f08a5b9dd6767129688d001acafc21e5,90230,porto alegre,RS,-30.008181567706295,-51.20130443913637,porto alegre,RS
ae45df84722b1d15c5f32b23a095746c,3062,sao paulo,SP,-23.54108430841194,-46.589429401756824,sao paulo,SP
d197aa8fbc64087f61984deef05f6227,12224,sao jose dos campos,SP,-23.178300100887494,-45.823462362520274,sao jose dos campos,SP
afa6714acee029b2dfdf357e5579cc03,13690,descalvado,SP,-21.908634153727803,-47.6195840295051,descalvado,SP
520b493b57809f446cb0a233bb3e25c7,11075,santos,SP,-23.95460047631287,-46.3377311534732,santos,SP
9b1ab052f5fca308ba743ac789ebb2e1,85200,pitanga,PR,-24.75784641485761,-51.76595818161726,pitanga,PR
bab0a8cd684e41ba6e2637dca0979d3b,22793,rio de janeiro,RJ,-23.00061899109568,-43.40471828456725,rio de janeiro,RJ
b83cedfb587e7911540e3f576d6917ce,4870,sao paulo,SP,-23.75763122502084,-46.756091869243136,sao paulo,SP
0ef83d7d83ed97cd2a0049ac8be5f88a,80230,curitiba,PR,-25.44157136040363,-49.26687451387347,curitiba,PR
d13e50eaa47b4cbe9eb81465865d8cfc,9210,santo andre,SP,-23.63738184885248,-46.52809787861086,santo andre,SP
37303482a42fb700d8d127e70a9cd6c8,13070,campinas,SP,-22.89205755456594,-47.08244278411783,campinas,SP
b2bdc5e7940a7d7ca8c4a37953b27a42,13880,vargem grande do sul,SP,-21.834918641034367,-46.89918572591992,vargem grande do sul,SP
5c6d4016c2a288f074fa0848a2b653d2,1209,sao paulo,SP,-23.540695255566067,-46.64158293572283,sao paulo,SP
88cd3681e0a2ba85e190f7d817629c4c,88354,brusque,SC,-27.10967259774645,-48.92661183682271,brusque,SC
da8622b14eb17ae2831f4ac5b9dab84a,13405,piracicaba,SP,-22.708702100662567,-47.664700852471455,piracicaba,SP
fe26f3ecb51a15e6d8335cd92da42562,4365,sao paulo,SP,-23.671616354938898,-46.64862369446783,sao paulo,SP
5151aea44289d6c6b090ee31c2132508,17515,marilia,SP,-22.211054243453667,-49.938798019286814,marilia,SP
9c351405b754cc5ce3e2ecf277bb034a,3134,sao paulo,SP,-23.58476155729964,-46.58437200590849,sao paulo,SP
13511db12ac61e2f89c53b72a944a60b,95020,caxias do sul,RS,-29.1663138115949,-51.17831394250232,caxias do sul,RS
4b90495391ac0bd181a80a459df1e718,96400,bage,RS,-31.32726762241418,-54.106450230952454,bage,RS
b37c4c02bda3161a7546a4e6d222d5b2,3667,sao paulo,SP,-23.53130694915166,-46.49479455810049,sao paulo,SP
5f1dc28029d2c244352a68107ec2b542,5126,sao paulo,SP,-23.50212556913061,-46.741142143638044,sao paulo,SP
710e3548e02bc1d2831dfc4f1b5b14d4,86600,rolandia,PR,-23.31247663924116,-51.36500347341602,rolandia,PR
485452467ff670447e84a8370c3fc898,89190,taio,SC,-27.118392469189253,-49.999646980328485,taio,SC
4d8809767a5bafe22909c77951fb6b41,6803,embu das artes,SP,-23.64878072764483,-46.84902416891696,embu das artes,SP
3ab971ce71839580d2ae5b4e40fe8044,3210,sao paulo,SP,-23.60062679626441,-46.54953091064057,sao paulo,SP
9d4db00d65d7760644ac0c14edb5fd86,18025,sorocaba,SP,-23.515612441573655,-47.44346053722513,sorocaba,SP
1dcfa3835714681d4ba4a93bc1e0fd41,16200,birigui,SP,-21.294953796324272,-50.34326735573279,birigui,SP
6da1992f915d77be95d7fa48b36904af,1026,sao paulo,SP,-23.539657127270946,-46.6318842127058,sao paulo,SP
d4f117125b59ce73c3302f88ee40c458,4058,sao paulo,SP,-23.610279226711643,-46.648223332198725,sao paulo,SP
1de62b6f2fd96227629786db492433db,16021,sp,SP,-21.227537006658547,-50.45588703268647,aracatuba,SP
30a2f535bb48308f991d0b9ad4a8c4bb,13457,santa barbara d'oeste,SP,-22.767878146745,-47.38550081126994,santa barbara d'oeste,SP
a36b125ac6d5fdbc7f50de85c9157bdc,14020,ribeirao preto,SP,-21.201064692224882,-47.80236637602176,ribeirao preto,SP
1336efc61c316ddf92c899eb817f7cae,19800,assis,SP,-22.665586099934302,-50.41524708602695,assis,SP
620c87c171fb2a6dd6e8bb4dec959fc6,25645,petropolis,RJ,-22.54079651100627,-43.20123507158808,petropolis,RJ
ab91571efab27993ff2f6b36e38055c3,4319,sao paulo,SP,-23.647404304203995,-46.63657001303734,sao paulo,SP
63a79f5a7eb5cb48a7e5787b141c7993,38701,patos de minas,MG,-18.57640750971047,-46.52598592302643,patos de minas,MG
070d165398b553f3b4b851c216b8a358,3916,sao paulo,SP,-23.58843786389451,-46.51144073547189,sao paulo,SP
b64d51f0435e884e8de603b1655155ae,7077,garulhos,SP,-23.436153784043967,-46.55233201188836,guarulhos,SP
9fc70243fb26800cba56e8f014797004,30270,belo horizonte,MG,-19.921342519229157,-43.90615804521913,belo horizonte,MG
1cbcd2ee0afb3fc09963b87eb65e7e4f,82640,curitiba,PR,-25.376941287989233,-49.235294868640665,curitiba,PR
344223b2a90784f64136a8a5da012e7f,89117,gaspar,SC,-26.85192667968571,-49.023382533933386,gaspar,SC
4c8b8048e33af2bf94f2eb547746a916,14940,ibitinga,SP,-21.75732063771276,-48.82974353343716,ibitinga,SP
7a704e63bb29c446869efde5d57524c8,85601,francisco beltrao,PR,-26.080628132861357,-53.05355217451234,francisco beltrao,PR
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,-23.413770021773328,-51.92706989550015,maringa,PR
7d76b645482be4a332374e8223836592,1511,sao paulo,SP,-23.561456812728604,-46.63294793571508,sao paulo,SP
296729ffb9b684050dd24836dac4494a,80240,curitiba,SP,-25.448990860825592,-49.288609857292485,curitiba,PR
5f06030071324cc52bf0304014ac7234,17514,marilia,SP,-22.185586681748312,-49.92633365043049,marilia,SP
c542f5a8c64d973f30e9df8d06f70b4a,2013,sao paulo,SP,-23.5022061742251,-46.63311453979948,sao paulo,SP
d36b07fd3c5088e477a72d1fccfe29d4,18200,itapetininga,SP,-23.587565723331036,-48.04486901382985,itapetininga,SP
46ef1a25845fc051c2998d878354810c,35530,claudio,MG,-20.437204870235007,-44.76203405975947,claudio,MG
a61cc04793308395a840807104365121,13240,jarinu,SP,-23.096492254601632,-46.71792466026417,jarinu,SP
cac4c8e7b1ca6252d8f20b2fc1a2e4af,13347,indaiatuba,SP,-23.134112877805087,-47.227975141375694,indaiatuba,SP
cc63f0dd2acba93ffed4fe9f8e0321fa,15025,sao jose do rio preto,SP,-20.80670693101839,-49.389164535249215,sao jose do rio preto,SP
b29d3380981c51df13fc6fbe87e1763d,14057,ribeirao preto,SP,-21.132829205340816,-47.846432827881905,ribeirao preto,SP
a53f60f05f822b5c621a50ff6a5cb362,38402,uberlandia,MG,-18.873998221431016,-48.274139812786316,uberlandia,MG
dbec9a0a7efeff029d4d9dce7dc4cc95,31920,belo horizonte,MG,-19.870855445819217,-43.912557996644686,belo horizonte,MG
8de8fe3af4449ed695d2434c933ed73e,1215,sao paulo,SP,-23.536167399914945,-46.64754185786535,sao paulo,SP
aa762680c40618316a896838866140ea,82510,curitiba,PR,-25.399872090209215,-49.24086872435965,curitiba,PR
577719699805dd125d5b6fdde5943bba,95150,nova petropolis,RS,-29.375117732594422,-51.10823005629176,nova petropolis,RS
13dd308f81fea30cc670c656b2b46cc3,13454,santa barbara d'oeste,SP,-22.74060229553914,-47.37582085471676,santa barbara d'oeste,SP
01fd077212124329bac32490e8ef80d9,14079,ribeirao preto / sao paulo,SP,-21.13412286466589,-47.745779042280645,ribeirao preto,SP
7a188843479798ca813108fa7b959286,4276,sao paulo,SP,-23.60131700883481,-46.614006370029635,sao paulo,SP
cb32766839f443db85c82a43c4a6c19e,13506,rio claro,SP,-22.391765540585514,-47.548511125728616,rio claro,SP
7aa538dd6e114e503a2e6154ea352253,15807,catanduva,SP,-21.12384851479828,-48.951292084394325,catanduva,SP
e0a3c37054ade6478d923a6efc10f308,88340,camboriu,SC,-27.02362385481353,-48.64826262904155,camboriu,SC
0d4c8269e7f0401201794deef160edd6,14076,ribeirao preto,SP,-21.156700327270222,-47.78619523041458,ribeirao preto,SP
3d68c634a99a1ba46dbca3967a69c623,88270,nova trento,SC,-27.28299944363184,-48.93077294776362,nova trento,SC
8fbe2ee446b97e128471be4ce983dc0d,18103,sorocaba,SP,-23.419167901610297,-47.4167211093245,sorocaba,SP
e0b162a693bc7f9eab00f783a31d60ea,96020,pelotas,RS,-31.7554965196217,-52.34127190287297,pelotas,RS
1f867308a0ce13133a4e639ff4de0c02,82510,curitiba,PR,-25.399872090209215,-49.24086872435965,curitiba,PR
06a2c3af7b3aee5d69171b0e14f0ee87,65072,sao luis,MA,-2.5012422006260024,-44.24816336596761,sao luis,MA
2e90cb1677d35cfe24eef47d441b7c87,2285,sao paulo,SP,,,,
9315e491484b1b0081ca166fc164108d,86039,londrina,PR,-23.320821130920265,-51.14179623490432,londrina,PR
adbc26658d6c7b4b6219f9d934598091,81770,curitiba,PR,-25.527873946750756,-49.24112497530738,curitiba,PR
0ffa40d54288e4f3499b8780dd0f144f,19013,presidente prudente,SP,-22.135728201280653,-51.392004159197725,presidente prudente,SP
d05ae8f7a5bd1d2a690a44cd079e4e27,22775,rio de janeiro,RJ,-22.969148201152674,-43.383065237968154,rio de janeiro,RJ
508808d438fe2ff972ed13bb8f4a82e2,3963,sao paulo,SP,-23.60952604382118,-46.480163698524166,sao paulo,SP
28fb0829fd777877cdc350d25cb5bd5b,15051,sao jose do rio pret,SP,-20.790876797535187,-49.37011631689223,sao jose do rio preto,SP
c794dab4928dd97beb41d05514441e86,13160,artur nogueira,SP,-22.571207861628345,-47.1657687687331,artur nogueira,SP
1976a05ecf2996d6ffb7b5430e635fe7,19806,assis,SP,-22.655502343064516,-50.4257100791395,assis,SP
c70a353f02429c00775a46a75fb787da,8275,sao paulo,SP,-23.57127586906544,-46.479396724588426,sao paulo,SP
39d61be7a92eb77b7da367bd4845bc0e,13420,sao paulo,SP,-22.73595274251212,-47.61839862005819,piracicaba,SP
c510bc1718f0f2961eaa42a23330681a,13330,indaiatuba,SP,-23.0863391564841,-47.21688683643498,indaiatuba,SP
8cf21434553b02cbd37c0bbd07e041b0,88102,sao jose,SC,-27.59580821471885,-48.61619711429363,sao jose,SC
edd066cd02126d7800f9b66e980e9931,70070,brasilia,DF,-15.784913720927284,-47.893015075867154,brasilia,DF
cf281cf8b7affbdfe751b29cc85580e1,61760,eusebio,CE,-3.8780846128375694,-38.4586571230597,eusebio,CE
392353362d22cc2c236e1ee81ff19890,89069,blumenau,SC,-26.796411407228035,-49.09590143933176,blumenau,SC
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,95800,venancio aires,RS,-29.61111067145766,-52.193313555031075,venancio aires,RS
c878515173c84a492ebe50d6b493230b,85880,itaipulandia,PR,-25.147980629391814,-54.30365145115528,itaipulandia,PR
77714512e8d4dda9c234da8e3faf16e4,7056,guarulhos,SP,-23.460297379673918,-46.56582663696089,guarulhos,SP
0eaa7e33d73809f1f925f7d07c506cbd,9111,santo andre,SP,-23.671209032059867,-46.49116730072022,santo andre,SP
bcf5566870987da7bc811fbc8c5b9fd9,3378,sao paulo,SP,-23.57098061666265,-46.539238642298926,sao paulo,SP
3d01d1c414c44b5943a09619ff3853cb,13040,campinas,SP,-22.93942997754596,-47.05945875329188,campinas,SP
2e1c9f22be269ef4643f826c9e650a52,4850,sao paulo,SP,-23.747947364049544,-46.68180588603654,sao paulo,SP
00fc707aaaad2d31347cf883cd2dfe10,87025,maringa,PR,-23.382472093966726,-51.927966489669885,maringa,PR
52f6f9f13ba19504c02781132a049e75,80540,curitiba,PR,-25.406298196877035,-49.26049870142464,curitiba,PR
